,1.nx,2.ny,3.d,4.total iterations[MDF],5.total time[MDF],6.final_objective[MDF],7.str_count[MDF],8.aer_count[MDF],9.pro_count[MDF],10.total iterations[IDF_tol],11.total time[IDF_tol],12.final_objective[IDF_tol],13.str_count[IDF_tol],14.aer_count[IDF_tol],15.pro_count[IDF_tol]
0,5,4,0.7,9,46.24000000953674,-10.03067011294257,1070.0,1070.0,910.0,18,50.92899990081787,-10.032119906745057,1325.0,1325.0,1065.0
0,5,4,0.7,11,54.88699984550476,-8.962996163096037,1340.0,1340.0,1160.0,26,57.88000011444092,-8.857742837505505,1550.0,1550.0,1250.0
0,5,4,0.7,13,61.11199998855591,-9.675763236970022,1450.0,1450.0,1250.0,20,46.70300006866455,-9.685079715647099,1245.0,1245.0,1005.0
0,5,5,0.7,146,546.5590000152588,-10.11798485830564,9550.0,9550.0,8775.0,237,366.80599999427795,-10.190159733403174,6460.0,6460.0,5160.0
0,5,5,0.7,19,120.15199995040894,-11.567051512860072,2290.0,2290.0,1940.0,32,88.81500005722046,-11.620506942357839,1830.0,1830.0,1430.0
0,5,5,0.7,8,49.55900001525879,-12.308830730186525,930.0,930.0,780.0,18,59.52999997138977,-12.327586486130004,1255.0,1255.0,980.0
0,5,5,0.7,11,77.48499989509583,-11.340236077171756,1485.0,1485.0,1235.0,25,91.02100014686584,-11.341994380202275,1895.0,1895.0,1470.0
0,5,5,0.7,8,56.45099997520447,-12.274255064356648,1030.0,1030.0,855.0,21,78.07799983024597,-12.277788478138737,1570.0,1570.0,1220.0
0,5,6,0.7,10,75.91599988937378,-14.570160595788696,1255.0,1255.0,1045.0,25,111.38800001144409,-14.57349080954832,1960.0,1960.0,1480.0
0,5,6,0.7,8,58.960999965667725,-14.413523857941756,955.0,955.0,805.0,21,96.68499994277954,-14.42266164776251,1720.0,1720.0,1300.0
0,5,6,0.7,23,150.91799998283386,-13.676573411741371,2615.0,2615.0,2225.0,246,403.4960000514984,-13.599696477479828,7025.0,7025.0,5465.0
0,5,6,0.7,8,63.37299990653992,-14.104924180871448,1085.0,1085.0,905.0,24,105.33800005912781,-14.106515221526564,1960.0,1960.0,1480.0
0,5,6,0.7,14,108.53399991989136,-14.24623697051204,1790.0,1790.0,1490.0,22,88.68899989128113,-14.274536458077517,1615.0,1615.0,1225.0
0,5,7,0.7,108,752.9799997806549,-14.43894341078115,9745.0,9745.0,8660.0,172,484.8789999485016,-14.794120378945484,6340.0,6340.0,4765.0
0,5,7,0.7,27,237.60800004005432,-15.309877973640969,3330.0,3330.0,2770.0,47,219.61600017547607,-15.38209008557913,3195.0,3195.0,2355.0
0,5,7,0.7,9,95.55800008773804,-14.976274945270543,1295.0,1295.0,1050.0,34,175.63100004196167,-15.014637348494908,2530.0,2530.0,1865.0
0,5,7,0.7,19,181.23399996757507,-16.272417847458385,2530.0,2530.0,2075.0,40,192.1670000553131,-16.28359094066152,2795.0,2795.0,2060.0
0,5,7,0.7,10,109.23300004005432,-16.397196401137823,1360.0,1360.0,1115.0,20,116.64499998092651,-16.43462617731354,1620.0,1620.0,1200.0
0,6,3,0.3,12,35.81099987030029,-7.4935778002942905,1505.0,1505.0,1340.0,14,21.58300018310547,-7.470183984725035,1030.0,1030.0,880.0
0,6,3,0.3,8,16.60199999809265,-7.618689941582788,770.0,770.0,680.0,30,36.299999952316284,-7.619934803575814,1815.0,1815.0,1545.0
0,6,3,0.3,22,35.69199991226196,-7.66985192379928,1640.0,1640.0,1490.0,15,21.73200011253357,-7.671146224685042,1120.0,1120.0,955.0
0,6,3,0.3,10,30.111000061035156,-7.459198252912136,1140.0,1140.0,1020.0,13,26.02999997138977,-7.445122070791326,1115.0,1115.0,950.0
0,6,3,0.3,9,24.276999950408936,-7.914169859110452,1015.0,1015.0,895.0,15,21.615000009536743,-7.9237565484802905,1020.0,1020.0,870.0
0,6,4,0.3,8,26.56500005722046,-10.403609587813882,875.0,875.0,755.0,23,43.76699995994568,-10.410024784885012,1565.0,1565.0,1285.0
0,6,4,0.3,11,43.414000034332275,-10.364604057818742,1480.0,1480.0,1280.0,8,19.13100004196167,-10.368325230002409,800.0,800.0,660.0
0,6,4,0.3,9,29.78000020980835,-9.885990387550425,1015.0,1015.0,895.0,22,27.467999935150146,-9.922429131494306,1075.0,1075.0,895.0
0,6,4,0.3,10,32.16499996185303,-10.364484202960904,1285.0,1285.0,1125.0,21,35.319000005722046,-10.366586756118489,1575.0,1575.0,1295.0
0,6,4,0.3,7,23.09999990463257,-10.286566676439143,855.0,855.0,755.0,13,29.32100009918213,-10.289974223546306,1245.0,1245.0,1025.0
0,6,5,0.3,8,38.94599986076355,-12.464866795219228,1125.0,1125.0,950.0,17,49.04900002479553,-12.46636453970751,1580.0,1580.0,1255.0
0,6,5,0.3,9,38.23200011253357,-12.44770624852841,1140.0,1140.0,965.0,18,40.48599982261658,-12.457303235636509,1360.0,1360.0,1085.0
0,6,5,0.3,18,69.37700009346008,-12.919630992008077,2155.0,2155.0,1880.0,20,46.31400012969971,-12.934057895181175,1600.0,1600.0,1275.0
0,6,5,0.3,8,32.19199991226196,-12.324687599211288,1080.0,1080.0,930.0,24,53.795000076293945,-12.32700183125979,1955.0,1955.0,1555.0
0,6,5,0.3,8,32.62600016593933,-13.092369222308378,985.0,985.0,835.0,17,43.46599984169006,-12.881943611984623,1465.0,1465.0,1165.0
0,6,6,0.3,8,45.39800000190735,-14.978933180846258,1315.0,1315.0,1105.0,23,54.67200016975403,-15.001234408106955,1760.0,1760.0,1370.0
0,6,6,0.3,9,53.72100019454956,-15.205412439847537,1415.0,1415.0,1175.0,21,54.82299995422363,-15.218922748796155,1620.0,1620.0,1260.0
0,6,6,0.3,8,47.53099989891052,-14.49364120758947,1150.0,1150.0,970.0,20,69.28499984741211,-14.495538917775505,1860.0,1860.0,1440.0
0,6,6,0.3,11,60.60099983215332,-15.1485456171034,1645.0,1645.0,1375.0,34,86.98600006103516,-15.1604260367228,2520.0,2520.0,1950.0
0,6,6,0.3,9,40.610000133514404,-15.067594453055673,1210.0,1210.0,1000.0,22,60.55900001525879,-15.07356964483834,1970.0,1970.0,1520.0
0,6,7,0.3,25,139.5039999485016,-18.264687935073127,3005.0,3005.0,2515.0,39,124.76600003242493,-18.27581745725112,2855.0,2855.0,2155.0
0,6,7,0.3,21,129.1100001335144,-17.284465802078067,2725.0,2725.0,2235.0,29,87.15499997138977,-17.300246891138816,2025.0,2025.0,1535.0
0,6,7,0.3,7,43.140000104904175,-18.37367582693982,1080.0,1080.0,905.0,14,51.42300009727478,-18.391524333181998,1460.0,1460.0,1110.0
0,6,7,0.3,12,71.58200001716614,-16.848557443039176,1725.0,1725.0,1445.0,36,107.17300009727478,-16.94422564722156,2735.0,2735.0,2070.0
0,6,7,0.3,12,66.4449999332428,-17.26260078465046,1745.0,1745.0,1430.0,30,95.07599997520447,-17.272446882250406,2565.0,2565.0,1935.0
0,6,3,0.4,8,28.062999963760376,-7.573812556115219,930.0,930.0,825.0,13,30.055000066757202,-7.576395599731147,1110.0,1110.0,945.0
0,6,3,0.4,8,23.682999849319458,-7.732046371227492,835.0,835.0,745.0,13,27.30900001525879,-7.732915954840294,1110.0,1110.0,945.0
0,6,3,0.4,8,25.098999977111816,-7.715176423270421,895.0,895.0,790.0,11,24.338000059127808,-7.7164408870782895,1005.0,1005.0,855.0
0,6,3,0.4,10,31.644999980926514,-7.83021193625151,1105.0,1105.0,985.0,14,30.575000047683716,-7.827664866114984,1210.0,1210.0,1030.0
0,6,3,0.4,14,51.56500005722046,-7.423116614364577,1690.0,1690.0,1510.0,21,41.968000173568726,-7.426585776058296,1515.0,1515.0,1290.0
0,6,4,0.4,8,36.06500005722046,-9.944545469591693,990.0,990.0,850.0,15,43.456000089645386,-9.946444445987611,1330.0,1330.0,1090.0
0,6,4,0.4,12,52.86199998855591,-10.370811435238721,1475.0,1475.0,1275.0,18,46.35700011253357,-10.374698218524905,1440.0,1440.0,1180.0
0,6,4,0.4,9,37.12299990653992,-9.611673716909149,1140.0,1140.0,980.0,15,35.63900017738342,-9.617364340619808,1230.0,1230.0,1010.0
0,6,4,0.4,9,38.019999980926514,-10.242651379653662,1130.0,1130.0,970.0,12,32.639999866485596,-10.244602545196017,1110.0,1110.0,910.0
0,6,4,0.4,6,24.361000061035156,-10.096530482309468,640.0,640.0,560.0,13,37.07800006866455,-10.099299947940246,1125.0,1125.0,925.0
0,6,5,0.4,8,36.28099989891052,-12.903923698691187,1015.0,1015.0,865.0,17,50.74000000953674,-12.905723185636322,1580.0,1580.0,1255.0
0,6,5,0.4,11,57.47099995613098,-11.953480250809129,1435.0,1435.0,1210.0,37,100.42300009727478,-11.955069807471727,2665.0,2665.0,2115.0
0,6,5,0.4,9,54.08099985122681,-12.782264662160385,1280.0,1280.0,1080.0,17,64.80100011825562,-12.784464497584764,1690.0,1690.0,1340.0
0,6,5,0.4,9,53.40899991989136,-11.671664913723658,1270.0,1270.0,1095.0,35,105.68400001525879,-11.726151426967517,2670.0,2670.0,2120.0
0,6,5,0.4,10,55.859999895095825,-12.35604989278233,1295.0,1295.0,1095.0,62,142.69700002670288,-12.365963380427257,3450.0,3450.0,2750.0
0,6,6,0.4,8,46.763999938964844,-15.351849412966093,1040.0,1040.0,860.0,21,81.13199996948242,-15.352750724308095,1965.0,1965.0,1515.0
0,6,6,0.4,201,451.55599999427795,-12.144882448391908,10505.0,10505.0,9575.0,363,333.039999961853,-13.398131587950324,7765.0,7765.0,6295.0
0,6,6,0.4,9,60.16600012779236,-14.26562002023509,1215.0,1215.0,1005.0,31,92.29699993133545,-14.306976143393266,2015.0,2015.0,1565.0
0,6,6,0.4,8,51.14199995994568,-14.661055458039506,1055.0,1055.0,875.0,25,88.11900019645691,-14.676450449310884,1985.0,1985.0,1535.0
0,6,6,0.4,8,49.82100009918213,-14.557838764584243,1115.0,1115.0,935.0,20,74.84100008010864,-14.56239452144673,1855.0,1855.0,1435.0
0,6,7,0.4,104,441.64599990844727,-12.583629683480874,8400.0,8400.0,7315.0,159,380.864000082016,-13.239780595635397,7515.0,7515.0,5730.0
0,6,7,0.4,11,107.56599998474121,-16.682887241979223,1975.0,1975.0,1625.0,23,93.36800003051758,-16.71688015196828,1895.0,1895.0,1440.0
0,6,7,0.4,13,110.87299990653992,-16.569600669552806,1915.0,1915.0,1565.0,34,146.51600003242493,-16.884218273740977,2710.0,2710.0,2045.0
0,6,7,0.4,7,59.676000118255615,-18.29573374301166,1140.0,1140.0,930.0,23,109.40299987792969,-18.297335759224325,2270.0,2270.0,1710.0
0,6,7,0.4,14,111.99799990653992,-17.52939589748547,1970.0,1970.0,1620.0,32,143.9539999961853,-17.531527338218467,2700.0,2700.0,2035.0
0,6,3,0.5,8,27.965999841690063,-7.235267954380821,765.0,765.0,690.0,10,25.60199999809265,-7.256779102896884,825.0,825.0,705.0
0,6,3,0.5,12,49.687000036239624,-7.539555966588468,1500.0,1500.0,1335.0,12,32.03600001335144,-7.540308484735139,1110.0,1110.0,945.0
0,6,3,0.5,8,25.289999961853027,-7.5844582441579576,815.0,815.0,725.0,10,24.627000093460083,-7.588623219734545,910.0,910.0,775.0
0,6,3,0.5,8,29.545000076293945,-7.6971730781656,890.0,890.0,800.0,10,25.956000089645386,-7.700767287264577,925.0,925.0,790.0
0,6,3,0.5,8,34.03099989891052,-7.464350373541933,930.0,930.0,825.0,13,32.495999813079834,-7.467056435372605,1020.0,1020.0,870.0
0,6,4,0.5,22,97.6399998664856,-9.944905224522905,2335.0,2335.0,2055.0,28,77.31500005722046,-9.990149347567364,2005.0,2005.0,1645.0
0,6,4,0.5,8,42.88199996948242,-9.999229571935548,985.0,985.0,865.0,17,52.82800006866455,-10.001506222485435,1360.0,1360.0,1120.0
0,6,4,0.5,8,38.824000120162964,-9.913969464199518,910.0,910.0,790.0,16,46.40299987792969,-9.928018573078804,1240.0,1240.0,1020.0
0,6,4,0.5,9,53.240999937057495,-9.820719967207022,1285.0,1285.0,1125.0,14,44.76300001144409,-9.82345449241248,1250.0,1250.0,1030.0
0,6,4,0.5,7,35.43499994277954,-9.936625903826197,925.0,925.0,805.0,20,46.58699989318848,-9.944792438563109,1370.0,1370.0,1130.0
0,6,5,0.5,15,80.3109998703003,-12.454376986210304,1705.0,1705.0,1480.0,31,96.38100004196167,-12.459805537290928,2205.0,2205.0,1755.0
0,6,5,0.5,7,46.11800003051758,-12.503316473134182,990.0,990.0,840.0,17,66.41100001335144,-12.505982683019441,1585.0,1585.0,1260.0
0,6,5,0.5,8,49.86800003051758,-12.36633588710911,975.0,975.0,825.0,15,72.55400013923645,-12.370160230343128,1565.0,1565.0,1240.0
0,6,5,0.5,10,63.51300001144409,-11.942175334843178,1260.0,1260.0,1085.0,16,60.82599997520447,-11.955416643289166,1360.0,1360.0,1085.0
0,6,5,0.5,11,71.875,-12.39213264458652,1535.0,1535.0,1310.0,22,83.48900008201599,-12.393269405164691,1945.0,1945.0,1545.0
0,6,6,0.5,9,81.25999999046326,-14.342300909385063,1445.0,1445.0,1205.0,19,80.46900010108948,-14.364377486777876,1610.0,1610.0,1250.0
0,6,6,0.5,7,56.75600004196167,-14.700393518038485,1045.0,1045.0,865.0,23,92.11500000953674,-14.714132613150843,1865.0,1865.0,1445.0
0,6,6,0.5,9,70.56700015068054,-14.895509389323093,1290.0,1290.0,1080.0,26,113.29900002479553,-14.896700885857339,2240.0,2240.0,1730.0
0,6,6,0.5,9,68.04100012779236,-14.31684926798987,1270.0,1270.0,1060.0,19,77.28600001335144,-14.343386121443434,1605.0,1605.0,1245.0
0,6,6,0.5,8,58.145999908447266,-15.207520773891144,1070.0,1070.0,890.0,14,70.00799989700317,-15.217069183893383,1455.0,1455.0,1125.0
0,6,7,0.5,9,90.1819999217987,-16.267380638712968,1390.0,1390.0,1145.0,28,145.96799993515015,-16.277571624653504,2430.0,2430.0,1835.0
0,6,7,0.5,10,100.96000003814697,-17.169019211695655,1560.0,1560.0,1280.0,18,91.69900012016296,-17.20056171545061,1600.0,1600.0,1215.0
0,6,7,0.5,6,52.234999895095825,-17.51127756578705,830.0,830.0,690.0,25,140.8159999847412,-17.514947579293448,2410.0,2410.0,1815.0
0,6,7,0.5,9,95.47199988365173,-16.831883034094158,1495.0,1495.0,1215.0,23,133.88499999046326,-16.833513124763076,2270.0,2270.0,1710.0
0,6,7,0.5,7,68.89199995994568,-17.004170375658017,1005.0,1005.0,830.0,22,107.38300013542175,-17.032685708729588,1745.0,1745.0,1325.0
0,6,3,0.6,8,32.98599982261658,-7.683635113512203,835.0,835.0,745.0,14,35.29699993133545,-7.687546702595467,1030.0,1030.0,880.0
0,6,3,0.6,7,27.710999965667725,-7.339449377561943,700.0,700.0,625.0,13,34.848999977111816,-7.342939719482917,1020.0,1020.0,870.0
0,6,3,0.6,11,48.72200012207031,-7.4398527620772175,1315.0,1315.0,1165.0,13,32.888999938964844,-7.438480507517638,1020.0,1020.0,870.0
0,6,3,0.6,8,32.72800016403198,-7.529925479368107,850.0,850.0,760.0,12,34.12299990653992,-7.533640577651003,1015.0,1015.0,865.0
0,6,3,0.6,9,35.431999921798706,-7.158833780362085,945.0,945.0,840.0,14,40.175999879837036,-7.15696052126371,1205.0,1205.0,1025.0
0,6,4,0.6,8,41.05900001525879,-9.722307119210694,895.0,895.0,775.0,18,59.50699996948242,-9.723566235091408,1445.0,1445.0,1185.0
0,6,4,0.6,7,37.33399987220764,-9.72095043643534,780.0,780.0,680.0,23,73.77100014686584,-9.721952465372977,1675.0,1675.0,1375.0
0,6,4,0.6,13,73.88800001144409,-9.618868204767523,1490.0,1490.0,1290.0,13,53.32299995422363,-9.625686107439872,1220.0,1220.0,1000.0
0,6,4,0.6,10,61.93600010871887,-9.615772467041948,1235.0,1235.0,1075.0,20,71.0329999923706,-9.616714147607075,1565.0,1565.0,1285.0
0,6,4,0.6,9,47.87000012397766,-9.520705077179475,1020.0,1020.0,880.0,14,51.79100012779236,-9.528261834434845,1225.0,1225.0,1005.0
0,6,5,0.6,11,73.83399987220764,-11.622372560559814,1375.0,1375.0,1175.0,35,123.31799983978271,-11.670347347428415,2440.0,2440.0,1940.0
0,6,5,0.6,9,62.217000007629395,-12.318820733223482,1175.0,1175.0,1000.0,16,75.23600006103516,-12.320441356130079,1575.0,1575.0,1250.0
0,6,5,0.6,6,45.7189998626709,-12.23887988838039,825.0,825.0,700.0,18,79.46600008010864,-12.240671984800112,1590.0,1590.0,1265.0
0,6,5,0.6,9,62.4210000038147,-12.039787172177402,1165.0,1165.0,990.0,15,63.913999795913696,-12.048155604422872,1350.0,1350.0,1075.0
0,6,5,0.6,12,81.93700003623962,-12.317553525999244,1600.0,1600.0,1350.0,14,55.58899998664856,-12.326195803621154,1230.0,1230.0,980.0
0,6,6,0.6,6,48.31399989128113,-15.233123656114302,790.0,790.0,670.0,16,72.55200004577637,-15.25103001534295,1360.0,1360.0,1060.0
0,6,6,0.6,14,134.33799982070923,-14.455655294538726,2130.0,2130.0,1770.0,29,123.81900000572205,-14.482415829850575,2135.0,2135.0,1655.0
0,6,6,0.6,10,83.91100001335144,-13.98754764736516,1390.0,1390.0,1150.0,36,150.7260000705719,-13.991648803025752,2645.0,2645.0,2045.0
0,6,6,0.6,7,61.598999977111816,-14.557772261123105,890.0,890.0,740.0,26,118.52300000190735,-14.579625479240669,1875.0,1875.0,1455.0
0,6,6,0.6,12,107.57100009918213,-13.588949634632316,1575.0,1575.0,1335.0,25,115.8659999370575,-13.80079399788911,1875.0,1875.0,1455.0
0,6,7,0.6,20,196.05800008773804,-15.500266018565558,2615.0,2615.0,2195.0,30,150.0440001487732,-15.541380444846489,2175.0,2175.0,1650.0
0,6,7,0.6,15,141.64100003242493,-16.883954289653445,2010.0,2010.0,1660.0,29,169.26900005340576,-16.886016191835292,2560.0,2560.0,1930.0
0,6,7,0.6,16,164.59699988365173,-17.02334106754983,2335.0,2335.0,1915.0,29,141.66799998283386,-17.060496983538325,2170.0,2170.0,1645.0
0,6,7,0.6,14,160.66599988937378,-16.723438387120222,2175.0,2175.0,1790.0,29,169.13300013542175,-16.74212819800418,2435.0,2435.0,1840.0
0,6,7,0.6,16,173.92400002479553,-16.459786273028268,2355.0,2355.0,1970.0,44,262.9500000476837,-16.45998020268925,3675.0,3675.0,2765.0
0,6,3,0.7,8,35.40599989891052,-7.5425762283796285,825.0,825.0,735.0,14,42.09100008010864,-7.542836939990345,1115.0,1115.0,950.0
0,6,3,0.7,7,30.16100001335144,-7.268365392311508,665.0,665.0,590.0,14,40.2960000038147,-7.271057075733312,1020.0,1020.0,870.0
0,6,3,0.7,10,47.00800013542175,-7.259611693989251,1065.0,1065.0,945.0,11,38.842000007629395,-7.261488100279786,1010.0,1010.0,860.0
0,6,3,0.7,11,52.28200006484985,-7.343771739470194,1205.0,1205.0,1070.0,16,46.692999839782715,-7.345488377162651,1215.0,1215.0,1035.0
0,6,3,0.7,8,37.24499988555908,-7.158374159178578,815.0,815.0,725.0,15,46.29299998283386,-7.160217807987917,1120.0,1120.0,955.0
0,6,4,0.7,9,54.41700005531311,-9.944617071706974,1070.0,1070.0,930.0,17,61.187000036239624,-9.94824737904176,1345.0,1345.0,1105.0
0,6,4,0.7,6,34.99000000953674,-9.658365160802012,625.0,625.0,545.0,20,77.87599992752075,-9.662818061758589,1560.0,1560.0,1280.0
0,6,4,0.7,7,41.073999881744385,-10.15077542011414,770.0,770.0,670.0,18,71.67199993133545,-10.154458831114942,1450.0,1450.0,1190.0
0,6,4,0.7,6,33.88800001144409,-9.537618917477861,635.0,635.0,555.0,20,75.77500009536743,-9.538634349048245,1560.0,1560.0,1280.0
0,6,4,0.7,7,36.27500009536743,-10.063016147747414,740.0,740.0,640.0,18,64.44099998474121,-10.06505522657874,1445.0,1445.0,1185.0
0,6,5,0.7,8,71.40899991989136,-11.895305834566548,1110.0,1110.0,935.0,17,89.70899987220764,-11.896780015882788,1580.0,1580.0,1255.0
0,6,5,0.7,9,73.1029999256134,-12.039696950263885,1155.0,1155.0,980.0,20,97.35800004005432,-12.042740284331423,1705.0,1705.0,1355.0
0,6,5,0.7,9,77.02499985694885,-12.295701980692133,1110.0,1110.0,935.0,18,94.2979998588562,-12.298110978685676,1580.0,1580.0,1255.0
0,6,5,0.7,9,80.74699997901917,-11.680904666300762,1145.0,1145.0,970.0,26,129.10599994659424,-11.683160640478,1955.0,1955.0,1555.0
0,6,5,0.7,67,421.2849998474121,-10.605494815762373,6585.0,6585.0,5810.0,101,335.8369998931885,-10.547892170202468,5300.0,5300.0,4225.0
0,6,6,0.7,10,109.35600018501282,-14.363181048893285,1480.0,1480.0,1240.0,15,88.34800004959106,-14.390936733390614,1355.0,1355.0,1055.0
0,6,6,0.7,121,501.7579998970032,-11.679036639762204,6950.0,6950.0,6110.0,119,437.80800008773804,-11.410642034469035,6185.0,6185.0,4805.0
0,6,6,0.7,13,139.39200019836426,-14.540692643036842,1850.0,1850.0,1550.0,16,98.32299995422363,-14.554779380494324,1475.0,1475.0,1145.0
0,6,6,0.7,8,80.12700009346008,-13.714238819791934,1090.0,1090.0,910.0,26,143.81499981880188,-13.717444656522794,2115.0,2115.0,1635.0
0,6,6,0.7,9,98.54900002479553,-14.195766709879972,1280.0,1280.0,1070.0,24,149.35899996757507,-14.19728467997064,2115.0,2115.0,1635.0
0,6,7,0.7,8,119.25400018692017,-17.29373501596642,1335.0,1335.0,1090.0,24,182.2759997844696,-17.29487393518321,2280.0,2280.0,1720.0
0,6,7,0.7,16,204.11299991607666,-15.56865804983638,2245.0,2245.0,1860.0,46,298.7449998855591,-15.615709254138213,3425.0,3425.0,2585.0
0,6,7,0.7,10,118.65100002288818,-16.75353593646368,1545.0,1545.0,1265.0,26,171.94599986076355,-16.75522775951483,2415.0,2415.0,1820.0
0,6,7,0.7,9,121.52699995040894,-16.667756115222655,1365.0,1365.0,1120.0,250,699.5980000495911,-15.398133384218214,7955.0,7955.0,6170.0
0,6,7,0.7,13,174.23399996757507,-16.113516500663295,1850.0,1850.0,1535.0,32,215.81500005722046,-16.137580759594734,2445.0,2445.0,1850.0
0,7,3,0.3,7,20.707000017166138,-7.762023346540921,750.0,750.0,675.0,13,29.875,-7.765038288246991,1215.0,1215.0,1050.0
0,7,3,0.3,10,31.750999927520752,-7.677773519980481,1185.0,1185.0,1065.0,12,28.67799997329712,-7.679261210533038,1215.0,1215.0,1050.0
0,7,3,0.3,10,31.562000036239624,-7.899196134066573,1175.0,1175.0,1055.0,16,29.159000158309937,-7.900699131833065,1235.0,1235.0,1070.0
0,7,3,0.3,8,23.335000038146973,-7.936016216892126,900.0,900.0,810.0,13,22.97499990463257,-7.940447896847558,1020.0,1020.0,885.0
0,7,3,0.3,10,33.06400012969971,-7.631139286805289,1120.0,1120.0,1000.0,15,35.1710000038147,-7.632578559652828,1320.0,1320.0,1140.0
0,7,4,0.3,10,32.36800003051758,-10.43949841052492,1050.0,1050.0,930.0,12,33.1800000667572,-10.448558356048148,1215.0,1215.0,1015.0
0,7,4,0.3,12,49.07200002670288,-10.101872677606558,1545.0,1545.0,1345.0,11,30.015000104904175,-10.1114993915794,1100.0,1100.0,920.0
0,7,4,0.3,8,32.182000160217285,-10.36367568816928,970.0,970.0,850.0,14,39.22200012207031,-10.369287942303282,1335.0,1335.0,1115.0
0,7,4,0.3,7,26.628999948501587,-10.574846045252897,820.0,820.0,720.0,12,37.83299994468689,-10.577940641033644,1330.0,1330.0,1110.0
0,7,4,0.3,9,38.23100018501282,-10.40209989202479,1215.0,1215.0,1055.0,12,33.973000049591064,-10.407820515427042,1215.0,1215.0,1015.0
0,7,5,0.3,8,37.76699995994568,-12.751872363648989,1070.0,1070.0,920.0,14,41.22000002861023,-12.761894775826207,1335.0,1335.0,1085.0
0,7,5,0.3,8,36.70700001716614,-12.711227538404241,1060.0,1060.0,910.0,15,40.884000062942505,-12.71991171314367,1335.0,1335.0,1085.0
0,7,5,0.3,8,47.026000022888184,-12.328785502839771,1185.0,1185.0,1010.0,19,57.17199993133545,-12.303300522076798,1600.0,1600.0,1300.0
0,7,5,0.3,9,51.42399978637695,-12.73455123811111,1320.0,1320.0,1120.0,18,55.39100003242493,-12.73649749588782,1590.0,1590.0,1290.0
0,7,5,0.3,8,42.1710000038147,-12.880162647534373,1190.0,1190.0,1015.0,12,36.73900008201599,-12.89154724814025,1200.0,1200.0,975.0
0,7,6,0.3,8,51.00399994850159,-15.154104448309704,1130.0,1130.0,950.0,18,69.72199988365173,-15.161196018842919,1715.0,1715.0,1355.0
0,7,6,0.3,7,36.7739999294281,-14.97326966381741,930.0,930.0,780.0,20,71.46399998664856,-14.97639805916851,1980.0,1980.0,1560.0
0,7,6,0.3,9,59.22699999809265,-14.7921051825962,1310.0,1310.0,1100.0,19,69.93099999427795,-14.804484517650142,1715.0,1715.0,1355.0
0,7,6,0.3,11,69.60800004005432,-15.065498858936296,1615.0,1615.0,1345.0,21,83.8050000667572,-15.067269955658215,2110.0,2110.0,1660.0
0,7,6,0.3,15,107.2409999370575,-15.319391571421129,2330.0,2330.0,2000.0,39,130.2610001564026,-15.321385081948442,3010.0,3010.0,2380.0
0,7,7,0.3,7,54.34099984169006,-17.578358501307655,1185.0,1185.0,975.0,21,89.29999995231628,-17.58070910097252,2135.0,2135.0,1645.0
0,7,7,0.3,10,74.41999983787537,-17.84605633058335,1560.0,1560.0,1280.0,24,95.29900002479553,-17.853509812466076,2145.0,2145.0,1655.0
0,7,7,0.3,10,80.53500008583069,-17.60878462895839,1730.0,1730.0,1450.0,16,83.2279999256134,-17.61287064593661,1980.0,1980.0,1525.0
0,7,7,0.3,15,113.36299991607666,-16.100505880614236,2280.0,2280.0,1965.0,49,174.81900000572205,-16.068948352738378,3690.0,3690.0,2850.0
0,7,7,0.3,11,102.57800006866455,-16.890412772988533,1925.0,1925.0,1575.0,29,142.6890001296997,-16.892002816346682,2870.0,2870.0,2205.0
0,7,3,0.4,9,34.621999979019165,-7.601251028725593,1040.0,1040.0,935.0,12,32.54900002479553,-7.6042019106091185,1115.0,1115.0,965.0
0,7,3,0.4,11,44.12600016593933,-7.461922453385007,1270.0,1270.0,1135.0,10,29.865000009536743,-7.462075693522811,1000.0,1000.0,865.0
0,7,3,0.4,9,34.105000019073486,-7.743710999188741,1000.0,1000.0,895.0,11,29.478999853134155,-7.746736783497072,1005.0,1005.0,870.0
0,7,3,0.4,10,37.03700017929077,-7.755857892020659,1130.0,1130.0,1010.0,10,28.267000198364258,-7.757031500030006,1000.0,1000.0,865.0
0,7,3,0.4,9,38.61199998855591,-7.784187716596615,1095.0,1095.0,975.0,8,23.0770001411438,-7.778844071680486,790.0,790.0,685.0
0,7,4,0.4,13,66.7960000038147,-10.068842362004556,1615.0,1615.0,1415.0,10,34.557000160217285,-10.069681728631773,990.0,990.0,830.0
0,7,4,0.4,10,54.306999921798706,-9.929608563979796,1265.0,1265.0,1105.0,13,46.0220000743866,-9.937664050520873,1220.0,1220.0,1020.0
0,7,4,0.4,7,30.407999992370605,-10.34121571318946,810.0,810.0,710.0,18,53.32100009918213,-10.343204136155967,1575.0,1575.0,1315.0
0,7,4,0.4,12,61.8289999961853,-9.677174133034084,1590.0,1590.0,1390.0,12,41.055999994277954,-9.67474534741618,1220.0,1220.0,1020.0
0,7,4,0.4,13,52.94000005722046,-9.994329137033013,1470.0,1470.0,1290.0,10,30.062000036239624,-9.995981453585696,985.0,985.0,825.0
0,7,5,0.4,14,73.27499985694885,-12.39187608478828,1620.0,1620.0,1395.0,21,70.0939998626709,-12.39861938363691,1720.0,1720.0,1395.0
0,7,5,0.4,13,83.7279999256134,-12.008566783540715,1665.0,1665.0,1415.0,19,83.97499990463257,-12.010742934865787,1825.0,1825.0,1475.0
